scenario,ssp585,ssp585,ssp585,ssp585,ssp585,ssp370,ssp370,ssp370,ssp370,ssp370,ssp245,ssp245,ssp245,ssp245,ssp126,ssp126,ssp126
ensMem,r1i1p1f2,r2i1p1f2,r3i1p1f2,r4i1p1f2,r5i1p1f2,r1i1p1f2,r2i1p1f2,r3i1p1f2,r4i1p1f2,r5i1p1f2,r1i1p1f2,r2i1p1f2,r3i1p1f2,r4i1p1f2,r1i1p1f2,r3i1p1f2,r4i1p1f2
time,,,,,,,,,,,,,,,,,
1907-08-16 12:00:00,285.47029242507733,285.35293544430726,285.32863506577485,285.8556298645859,285.67569919470304,285.47029242507733,285.35293544430726,285.32863506577485,285.8556298645859,285.67569919470304,285.47029242507733,285.35293544430726,285.32863506577485,285.8556298645859,285.47029242507733,285.32863506577485,285.8556298645859
1907-09-16 00:00:00,284.59061636767785,284.5657720832878,284.6295029918789,284.7584708613326,284.7228219200968,284.59061636767785,284.5657720832878,284.6295029918789,284.7584708613326,284.7228219200968,284.59061636767785,284.5657720832878,284.6295029918789,284.7584708613326,284.59061636767785,284.6295029918789,284.7584708613326
1907-10-16 12:00:00,283.5120955763928,283.26998368440525,283.324235026578,283.42771744600856,283.6215393158968,283.5120955763928,283.26998368440525,283.324235026578,283.42771744600856,283.6215393158968,283.5120955763928,283.26998368440525,283.324235026578,283.42771744600856,283.5120955763928,283.324235026578,283.42771744600856
1907-11-16 00:00:00,282.4711859905327,282.15704723761365,282.1167430569466,282.27292458247155,282.39774895959795,282.4711859905327,282.15704723761365,282.1167430569466,282.27292458247155,282.39774895959795,282.4711859905327,282.15704723761365,282.1167430569466,282.27292458247155,282.4711859905327,282.1167430569466,282.27292458247155
1907-12-16 12:00:00,281.55451939490615,281.430341891572,281.2471961232263,281.7044900867352,281.49066896518536,281.55451939490615,281.430341891572,281.2471961232263,281.7044900867352,281.49066896518536,281.55451939490615,281.430341891572,281.2471961232263,281.7044900867352,281.55451939490615,281.2471961232263,281.7044900867352
1908-01-16 12:00:00,281.3002574881211,280.8429272614164,281.17223614152647,281.4775956002803,281.2499327112122,281.3002574881211,280.8429272614164,281.17223614152647,281.4775956002803,281.2499327112122,281.3002574881211,280.8429272614164,281.17223614152647,281.4775956002803,281.3002574881211,281.17223614152647,281.4775956002803
1908-02-15 12:00:00,281.27542268805007,281.2787958354172,281.3204511326618,281.67381609744,281.19416634839763,281.27542268805007,281.2787958354172,281.3204511326618,281.67381609744,281.19416634839763,281.27542268805007,281.2787958354172,281.3204511326618,281.67381609744,281.27542268805007,281.3204511326618,281.67381609744
1908-03-16 12:00:00,281.890972836625,281.7708521407317,281.8182268500722,282.3338327269458,281.86693481163104,281.890972836625,281.7708521407317,281.8182268500722,282.3338327269458,281.86693481163104,281.890972836625,281.7708521407317,281.8182268500722,282.3338327269458,281.890972836625,281.8182268500722,282.3338327269458
1908-04-16 00:00:00,282.76708472398514,282.4849486084913,282.8767625714497,283.18455563316513,282.6688568669208,282.76708472398514,282.4849486084913,282.8767625714497,283.18455563316513,282.6688568669208,282.76708472398514,282.4849486084913,282.8767625714497,283.18455563316513,282.76708472398514,282.8767625714497,283.18455563316513
1908-05-16 12:00:00,284.1779790262625,283.7603687193239,283.9571878292849,284.3975245736639,283.9725631214589,284.1779790262625,283.7603687193239,283.9571878292849,284.3975245736639,283.9725631214589,284.1779790262625,283.7603687193239,283.9571878292849,284.3975245736639,284.1779790262625,283.9571878292849,284.3975245736639
1908-06-16 00:00:00,285.4096587501242,285.2270719580065,285.1348489083902,285.4014494293593,285.2176542904495,285.4096587501242,285.2270719580065,285.1348489083902,285.4014494293593,285.2176542904495,285.4096587501242,285.2270719580065,285.1348489083902,285.4014494293593,285.4096587501242,285.1348489083902,285.4014494293593
1908-07-16 12:00:00,285.67032325412674,285.87107888191736,286.0069285591205,285.9358209877531,285.8993374791921,285.67032325412674,285.87107888191736,286.0069285591205,285.9358209877531,285.8993374791921,285.67032325412674,285.87107888191736,286.0069285591205,285.9358209877531,285.67032325412674,286.0069285591205,285.9358209877531
1908-08-16 12:00:00,285.6898263595483,285.5255388226206,285.47640227247825,285.6815575187645,285.59039834531444,285.6898263595483,285.5255388226206,285.47640227247825,285.6815575187645,285.59039834531444,285.6898263595483,285.5255388226206,285.47640227247825,285.6815575187645,285.6898263595483,285.47640227247825,285.6815575187645
1908-09-16 00:00:00,284.67949247426463,284.44439801875143,284.8086311215943,284.51140434046505,284.5677666064273,284.67949247426463,284.44439801875143,284.8086311215943,284.51140434046505,284.5677666064273,284.67949247426463,284.44439801875143,284.8086311215943,284.51140434046505,284.67949247426463,284.8086311215943,284.51140434046505
1908-10-16 12:00:00,283.34043279528873,283.19683175081093,283.5601170006871,283.4033306803632,283.4066517656167,283.34043279528873,283.19683175081093,283.5601170006871,283.4033306803632,283.4066517656167,283.34043279528873,283.19683175081093,283.5601170006871,283.4033306803632,283.34043279528873,283.5601170006871,283.4033306803632
1908-11-16 00:00:00,282.34699139528936,281.951774726106,282.38070393942724,282.3035461088593,282.15194125930753,282.34699139528936,281.951774726106,282.38070393942724,282.3035461088593,282.15194125930753,282.34699139528936,281.951774726106,282.38070393942724,282.3035461088593,282.34699139528936,282.38070393942724,282.3035461088593
1908-12-16 12:00:00,281.794069874954,281.13160504029537,281.44986261124194,281.50885039896184,281.5341740959012,281.794069874954,281.13160504029537,281.44986261124194,281.50885039896184,281.5341740959012,281.794069874954,281.13160504029537,281.44986261124194,281.50885039896184,281.794069874954,281.44986261124194,281.50885039896184
1909-01-16 12:00:00,281.5717567823385,281.1867612165914,281.54368541498116,281.480864358601,281.4584622872543,281.5717567823385,281.1867612165914,281.54368541498116,281.480864358601,281.4584622872543,281.5717567823385,281.1867612165914,281.54368541498116,281.480864358601,281.5717567823385,281.54368541498116,281.480864358601
1909-02-15 00:00:00,281.59865029043044,281.1380967002582,281.61699235361004,281.4639535010863,281.76330435732507,281.59865029043044,281.1380967002582,281.61699235361004,281.4639535010863,281.76330435732507,281.59865029043044,281.1380967002582,281.61699235361004,281.4639535010863,281.59865029043044,281.61699235361004,281.4639535010863
1909-03-16 12:00:00,282.2062739503901,281.67176532228575,282.153012982787,281.9926332015433,282.3103727223721,282.2062739503901,281.67176532228575,282.153012982787,281.9926332015433,282.3103727223721,282.2062739503901,281.67176532228575,282.153012982787,281.9926332015433,282.2062739503901,282.153012982787,281.9926332015433
1909-04-16 00:00:00,283.1106762435036,282.6207236594967,283.0117410946383,282.7019538640285,282.92362416549315,283.1106762435036,282.6207236594967,283.0117410946383,282.7019538640285,282.92362416549315,283.1106762435036,282.6207236594967,283.0117410946383,282.7019538640285,283.1106762435036,283.0117410946383,282.7019538640285
1909-05-16 12:00:00,284.29456906024643,284.10368293188077,284.31403755603685,284.0745067941282,284.2685757751055,284.29456906024643,284.10368293188077,284.31403755603685,284.0745067941282,284.2685757751055,284.29456906024643,284.10368293188077,284.31403755603685,284.0745067941282,284.29456906024643,284.31403755603685,284.0745067941282
1909-06-16 00:00:00,285.30732910074886,285.1368845184286,285.4846550963426,285.0702636550884,285.3259521064333,285.30732910074886,285.1368845184286,285.4846550963426,285.0702636550884,285.3259521064333,285.30732910074886,285.1368845184286,285.4846550963426,285.0702636550884,285.30732910074886,285.4846550963426,285.0702636550884
1909-07-16 12:00:00,285.89306035395293,285.58300296312103,285.9479633226596,285.7849282440106,285.8470624614257,285.89306035395293,285.58300296312103,285.9479633226596,285.7849282440106,285.8470624614257,285.89306035395293,285.58300296312103,285.9479633226596,285.7849282440106,285.89306035395293,285.9479633226596,285.7849282440106
1909-08-16 12:00:00,285.49154704598953,285.04500700441724,285.59724704550047,285.5876193179755,285.7397966754284,285.49154704598953,285.04500700441724,285.59724704550047,285.5876193179755,285.7397966754284,285.49154704598953,285.04500700441724,285.59724704550047,285.5876193179755,285.49154704598953,285.59724704550047,285.5876193179755
1909-09-16 00:00:00,284.4689181042293,284.26326485969713,284.74855173696415,284.5531198437114,284.6619522142724,284.4689181042293,284.26326485969713,284.74855173696415,284.5531198437114,284.6619522142724,284.4689181042293,284.26326485969713,284.74855173696415,284.5531198437114,284.4689181042293,284.74855173696415,284.5531198437114
1909-10-16 12:00:00,283.3396016823451,283.1909774665699,283.78183984115304,283.4364826389037,283.4148946247677,283.3396016823451,283.1909774665699,283.78183984115304,283.4364826389037,283.4148946247677,283.3396016823451,283.1909774665699,283.78183984115304,283.4364826389037,283.3396016823451,283.78183984115304,283.4364826389037
1909-11-16 00:00:00,282.2041017147236,281.90740293701776,282.41480868333565,282.2545361863657,282.3063458627131,282.2041017147236,281.90740293701776,282.41480868333565,282.2545361863657,282.3063458627131,282.2041017147236,281.90740293701776,282.41480868333565,282.2545361863657,282.2041017147236,282.41480868333565,282.2545361863657
1909-12-16 12:00:00,281.28191063363624,281.0802776526334,281.68726918204516,281.6984737569112,281.6078492582963,281.28191063363624,281.0802776526334,281.68726918204516,281.6984737569112,281.6078492582963,281.28191063363624,281.0802776526334,281.68726918204516,281.6984737569112,281.28191063363624,281.68726918204516,281.6984737569112
1910-01-16 12:00:00,281.2997159500339,281.0576445364251,281.8005791298278,281.3697618534648,281.46929577483616,281.2997159500339,281.0576445364251,281.8005791298278,281.3697618534648,281.46929577483616,281.2997159500339,281.0576445364251,281.8005791298278,281.3697618534648,281.2997159500339,281.8005791298278,281.3697618534648
1910-02-15 00:00:00,281.1656617233028,281.1074987573436,281.72510342337114,281.71516890025873,281.3506209150295,281.1656617233028,281.1074987573436,281.72510342337114,281.71516890025873,281.3506209150295,281.1656617233028,281.1074987573436,281.72510342337114,281.71516890025873,281.1656617233028,281.72510342337114,281.71516890025873
1910-03-16 12:00:00,281.57270021693444,281.34151519276327,282.26863672333025,282.0305181301197,281.9345034656062,281.57270021693444,281.34151519276327,282.26863672333025,282.0305181301197,281.9345034656062,281.57270021693444,281.34151519276327,282.26863672333025,282.0305181301197,281.57270021693444,282.26863672333025,282.0305181301197
1910-04-16 00:00:00,282.6674354878719,282.1383622994026,283.38427330670527,282.81966831879276,283.2067802632573,282.6674354878719,282.1383622994026,283.38427330670527,282.81966831879276,283.2067802632573,282.6674354878719,282.1383622994026,283.38427330670527,282.81966831879276,282.6674354878719,283.38427330670527,282.81966831879276
1910-05-16 12:00:00,283.9285008463229,283.9037301235385,284.40378126254546,284.48231328839825,284.25872556293257,283.9285008463229,283.9037301235385,284.40378126254546,284.48231328839825,284.25872556293257,283.9285008463229,283.9037301235385,284.40378126254546,284.48231328839825,283.9285008463229,284.40378126254546,284.48231328839825
1910-06-16 00:00:00,284.9981350592943,284.8692783284688,285.71325010593705,285.3400583131428,285.61585214740427,284.9981350592943,284.8692783284688,285.71325010593705,285.3400583131428,285.61585214740427,284.9981350592943,284.8692783284688,285.71325010593705,285.3400583131428,284.9981350592943,285.71325010593705,285.3400583131428
1910-07-16 12:00:00,285.59977427495113,285.49949887833645,286.10972591866357,285.7068674602036,285.94446755584636,285.59977427495113,285.49949887833645,286.10972591866357,285.7068674602036,285.94446755584636,285.59977427495113,285.49949887833645,286.10972591866357,285.7068674602036,285.59977427495113,286.10972591866357,285.7068674602036
1910-08-16 12:00:00,285.3639911222466,285.27136344445296,285.95170265218513,285.6235288955531,285.62103687171674,285.3639911222466,285.27136344445296,285.95170265218513,285.6235288955531,285.62103687171674,285.3639911222466,285.27136344445296,285.95170265218513,285.6235288955531,285.3639911222466,285.95170265218513,285.6235288955531
1910-09-16 00:00:00,284.5334257846375,284.3668579680425,284.9541740900813,284.52104134078235,284.88362737656587,284.5334257846375,284.3668579680425,284.9541740900813,284.52104134078235,284.88362737656587,284.5334257846375,284.3668579680425,284.9541740900813,284.52104134078235,284.5334257846375,284.9541740900813,284.52104134078235
1910-10-16 12:00:00,283.233156021893,282.95556220162746,283.59977354355135,283.46337619392693,283.53948553420565,283.233156021893,282.95556220162746,283.59977354355135,283.46337619392693,283.53948553420565,283.233156021893,282.95556220162746,283.59977354355135,283.46337619392693,283.233156021893,283.59977354355135,283.46337619392693
1910-11-16 00:00:00,282.0754613578019,281.83427982194377,282.4271783642029,282.286381546675,282.4320165390872,282.0754613578019,281.83427982194377,282.4271783642029,282.286381546675,282.4320165390872,282.0754613578019,281.83427982194377,282.4271783642029,282.286381546675,282.0754613578019,282.4271783642029,282.286381546675
1910-12-16 12:00:00,281.5459708527982,281.3779557508214,281.822738068177,281.811297515372,281.6022380521515,281.5459708527982,281.3779557508214,281.822738068177,281.811297515372,281.6022380521515,281.5459708527982,281.3779557508214,281.822738068177,281.811297515372,281.5459708527982,281.822738068177,281.811297515372
1911-01-16 12:00:00,281.3597054556382,281.2361952459953,281.805051556092,281.86677521947695,281.81697047293585,281.3597054556382,281.2361952459953,281.805051556092,281.86677521947695,281.81697047293585,281.3597054556382,281.2361952459953,281.805051556092,281.86677521947695,281.3597054556382,281.805051556092,281.86677521947695
1911-02-15 00:00:00,281.4179131380986,281.1907736397783,281.75340286078983,281.96675701303315,281.79660597732277,281.4179131380986,281.1907736397783,281.75340286078983,281.96675701303315,281.79660597732277,281.4179131380986,281.1907736397783,281.75340286078983,281.96675701303315,281.4179131380986,281.75340286078983,281.96675701303315
1911-03-16 12:00:00,281.6885017023303,281.7967340612474,282.05138690643383,282.2176827491361,282.02020478909697,281.6885017023303,281.7967340612474,282.05138690643383,282.2176827491361,282.02020478909697,281.6885017023303,281.7967340612474,282.05138690643383,282.2176827491361,281.6885017023303,282.05138690643383,282.2176827491361
1911-04-16 00:00:00,282.93117035503604,282.788681291938,283.17486016316434,283.0213731375484,283.1467951953251,282.93117035503604,282.788681291938,283.17486016316434,283.0213731375484,283.1467951953251,282.93117035503604,282.788681291938,283.17486016316434,283.0213731375484,282.93117035503604,283.17486016316434,283.0213731375484
1911-05-16 12:00:00,284.25440736519386,283.919886667337,284.2440468936771,284.356041382826,284.2628564868544,284.25440736519386,283.919886667337,284.2440468936771,284.356041382826,284.2628564868544,284.25440736519386,283.919886667337,284.2440468936771,284.356041382826,284.25440736519386,284.2440468936771,284.356041382826
1911-06-16 00:00:00,285.50470740096586,285.0858375100343,285.2857005828197,285.7160443099739,285.34519893465364,285.50470740096586,285.0858375100343,285.2857005828197,285.7160443099739,285.34519893465364,285.50470740096586,285.0858375100343,285.2857005828197,285.7160443099739,285.50470740096586,285.2857005828197,285.7160443099739
1911-07-16 12:00:00,285.9024579915047,285.5973739466556,286.09606870245943,286.12496684398207,285.863645514856,285.9024579915047,285.5973739466556,286.09606870245943,286.12496684398207,285.863645514856,285.9024579915047,285.5973739466556,286.09606870245943,286.12496684398207,285.9024579915047,286.09606870245943,286.12496684398207
1911-08-16 12:00:00,285.63327355153257,285.30151578532724,285.7594968417395,285.707856360744,285.7161122381724,285.63327355153257,285.30151578532724,285.7594968417395,285.707856360744,285.7161122381724,285.63327355153257,285.30151578532724,285.7594968417395,285.707856360744,285.63327355153257,285.7594968417395,285.707856360744
1911-09-16 00:00:00,284.87243244152046,284.3949185839377,284.77366482095886,284.65557028393204,284.8462392780272,284.87243244152046,284.3949185839377,284.77366482095886,284.65557028393204,284.8462392780272,284.87243244152046,284.3949185839377,284.77366482095886,284.65557028393204,284.87243244152046,284.77366482095886,284.65557028393204
1911-10-16 12:00:00,283.3842542738895,283.0227337247504,283.64068316048724,283.61700489412783,283.4541723793574,283.3842542738895,283.0227337247504,283.64068316048724,283.61700489412783,283.4541723793574,283.3842542738895,283.0227337247504,283.64068316048724,283.61700489412783,283.3842542738895,283.64068316048724,283.61700489412783
1911-11-16 00:00:00,282.24865897239266,282.02329497173866,282.48827812085403,282.38027710790436,282.33987658531356,282.24865897239266,282.02329497173866,282.48827812085403,282.38027710790436,282.33987658531356,282.24865897239266,282.02329497173866,282.48827812085403,282.38027710790436,282.24865897239266,282.48827812085403,282.38027710790436
1911-12-16 12:00:00,281.50730498047506,281.0755573848361,281.6233748951589,281.7270865129374,281.5304005689636,281.50730498047506,281.0755573848361,281.6233748951589,281.7270865129374,281.5304005689636,281.50730498047506,281.0755573848361,281.6233748951589,281.7270865129374,281.50730498047506,281.6233748951589,281.7270865129374
1912-01-16 12:00:00,281.4307915043659,280.75083766973125,281.64848826615884,281.54989711408666,281.364625614538,281.4307915043659,280.75083766973125,281.64848826615884,281.54989711408666,281.364625614538,281.4307915043659,280.75083766973125,281.64848826615884,281.54989711408666,281.4307915043659,281.64848826615884,281.54989711408666
1912-02-15 12:00:00,281.6377088410206,280.9493686263519,281.8022699997314,281.5721623446017,281.30132721997455,281.6377088410206,280.9493686263519,281.8022699997314,281.5721623446017,281.30132721997455,281.6377088410206,280.9493686263519,281.8022699997314,281.5721623446017,281.6377088410206,281.8022699997314,281.5721623446017
1912-03-16 12:00:00,282.06730169692844,281.30131195220673,282.16934539449255,281.9157069876456,281.82385169924015,282.06730169692844,281.30131195220673,282.16934539449255,281.9157069876456,281.82385169924015,282.06730169692844,281.30131195220673,282.16934539449255,281.9157069876456,282.06730169692844,282.16934539449255,281.9157069876456
1912-04-16 00:00:00,283.05665853940195,282.4569096383919,282.9590559060935,282.7150106351712,282.70458420438456,283.05665853940195,282.4569096383919,282.9590559060935,282.7150106351712,282.70458420438456,283.05665853940195,282.4569096383919,282.9590559060935,282.7150106351712,283.05665853940195,282.9590559060935,282.7150106351712
1912-05-16 12:00:00,284.1943456481756,283.80638457382827,284.20395089097156,283.98965379263984,283.96116168184045,284.1943456481756,283.80638457382827,284.20395089097156,283.98965379263984,283.96116168184045,284.1943456481756,283.80638457382827,284.20395089097156,283.98965379263984,284.1943456481756,284.20395089097156,283.98965379263984
1912-06-16 00:00:00,285.22991748101646,285.0613123076877,285.2479344536588,285.2766904559271,285.48695019145646,285.22991748101646,285.0613123076877,285.2479344536588,285.2766904559271,285.48695019145646,285.22991748101646,285.0613123076877,285.2479344536588,285.2766904559271,285.22991748101646,285.2479344536588,285.2766904559271
1912-07-16 12:00:00,285.75078760916386,285.4384380272734,285.9321546890949,285.7202341261756,285.94821519044905,285.75078760916386,285.4384380272734,285.9321546890949,285.7202341261756,285.94821519044905,285.75078760916386,285.4384380272734,285.9321546890949,285.7202341261756,285.75078760916386,285.9321546890949,285.7202341261756
1912-08-16 12:00:00,285.52152304390677,285.1979982531475,285.7155338403712,285.55381913570386,285.52706231698477,285.52152304390677,285.1979982531475,285.7155338403712,285.55381913570386,285.52706231698477,285.52152304390677,285.1979982531475,285.7155338403712,285.55381913570386,285.52152304390677,285.7155338403712,285.55381913570386
1912-09-16 00:00:00,284.39107198691215,284.1965492754522,284.7106799037864,284.4801994298358,284.6269510828729,284.39107198691215,284.1965492754522,284.7106799037864,284.4801994298358,284.6269510828729,284.39107198691215,284.1965492754522,284.7106799037864,284.4801994298358,284.39107198691215,284.7106799037864,284.4801994298358
1912-10-16 12:00:00,283.2274681741724,282.89838025254494,283.63925584129424,283.32485482699667,283.27786237575924,283.2274681741724,282.89838025254494,283.63925584129424,283.32485482699667,283.27786237575924,283.2274681741724,282.89838025254494,283.63925584129424,283.32485482699667,283.2274681741724,283.63925584129424,283.32485482699667
1912-11-16 00:00:00,281.78421389746336,281.72741088989585,282.5565354664494,282.0981926026445,281.9737417392814,281.78421389746336,281.72741088989585,282.5565354664494,282.0981926026445,281.9737417392814,281.78421389746336,281.72741088989585,282.5565354664494,282.0981926026445,281.78421389746336,282.5565354664494,282.0981926026445
1912-12-16 12:00:00,281.4092522245347,281.0032755121018,281.58360697509045,281.39368043179934,281.4202742481919,281.4092522245347,281.0032755121018,281.58360697509045,281.39368043179934,281.4202742481919,281.4092522245347,281.0032755121018,281.58360697509045,281.39368043179934,281.4092522245347,281.58360697509045,281.39368043179934
1913-01-16 12:00:00,281.24176174878295,280.7345887902866,281.5983801269068,281.26414259594935,281.3687815889103,281.24176174878295,280.7345887902866,281.5983801269068,281.26414259594935,281.3687815889103,281.24176174878295,280.7345887902866,281.5983801269068,281.26414259594935,281.24176174878295,281.5983801269068,281.26414259594935
1913-02-15 00:00:00,281.1864303831771,280.8644782291632,281.58469036145584,281.428731365978,281.6335336474451,281.1864303831771,280.8644782291632,281.58469036145584,281.428731365978,281.6335336474451,281.1864303831771,280.8644782291632,281.58469036145584,281.428731365978,281.1864303831771,281.58469036145584,281.428731365978
1913-03-16 12:00:00,281.6746686392367,281.6821295171011,282.06513077727425,281.8119055043702,282.00529936304156,281.6746686392367,281.6821295171011,282.06513077727425,281.8119055043702,282.00529936304156,281.6746686392367,281.6821295171011,282.06513077727425,281.8119055043702,281.6746686392367,282.06513077727425,281.8119055043702
1913-04-16 00:00:00,282.7398081429063,282.5184839279045,283.29360966330114,282.835206510967,283.15350172582623,282.7398081429063,282.5184839279045,283.29360966330114,282.835206510967,283.15350172582623,282.7398081429063,282.5184839279045,283.29360966330114,282.835206510967,282.7398081429063,283.29360966330114,282.835206510967
1913-05-16 12:00:00,283.8873662318215,284.00261455191514,284.2520810195216,284.3212220876858,284.22759126597236,283.8873662318215,284.00261455191514,284.2520810195216,284.3212220876858,284.22759126597236,283.8873662318215,284.00261455191514,284.2520810195216,284.3212220876858,283.8873662318215,284.2520810195216,284.3212220876858
1913-06-16 00:00:00,285.083924616172,285.07799068520563,285.42208102368437,285.1408433133145,285.3450648731423,285.083924616172,285.07799068520563,285.42208102368437,285.1408433133145,285.3450648731423,285.083924616172,285.07799068520563,285.42208102368437,285.1408433133145,285.083924616172,285.42208102368437,285.1408433133145
1913-07-16 12:00:00,285.6594072450036,285.48765333475563,285.812729618337,285.89892948662055,285.86664620016074,285.6594072450036,285.48765333475563,285.812729618337,285.89892948662055,285.86664620016074,285.6594072450036,285.48765333475563,285.812729618337,285.89892948662055,285.6594072450036,285.812729618337,285.89892948662055
1913-08-16 12:00:00,285.3504862192102,285.33251270556946,285.6818908352753,285.4630533148969,285.66403384605934,285.3504862192102,285.33251270556946,285.6818908352753,285.4630533148969,285.66403384605934,285.3504862192102,285.33251270556946,285.6818908352753,285.4630533148969,285.3504862192102,285.6818908352753,285.4630533148969
1913-09-16 00:00:00,284.42704143310453,284.271432131627,284.51609088889245,284.7136959704269,284.75087518278536,284.42704143310453,284.271432131627,284.51609088889245,284.7136959704269,284.75087518278536,284.42704143310453,284.271432131627,284.51609088889245,284.7136959704269,284.42704143310453,284.51609088889245,284.7136959704269
1913-10-16 12:00:00,283.1005150452118,282.8366311674243,283.29207516113877,283.4580779656329,283.44091360037754,283.1005150452118,282.8366311674243,283.29207516113877,283.4580779656329,283.44091360037754,283.1005150452118,282.8366311674243,283.29207516113877,283.4580779656329,283.1005150452118,283.29207516113877,283.4580779656329
1913-11-16 00:00:00,282.0365237590339,281.69268865023435,282.16020009080285,282.32539942699657,282.27186981311434,282.0365237590339,281.69268865023435,282.16020009080285,282.32539942699657,282.27186981311434,282.0365237590339,281.69268865023435,282.16020009080285,282.32539942699657,282.0365237590339,282.16020009080285,282.32539942699657
1913-12-16 12:00:00,281.3462072227686,281.0940334643767,281.7125176657563,281.6486740029695,281.4359728088777,281.3462072227686,281.0940334643767,281.7125176657563,281.6486740029695,281.4359728088777,281.3462072227686,281.0940334643767,281.7125176657563,281.6486740029695,281.3462072227686,281.7125176657563,281.6486740029695
1914-01-16 12:00:00,281.199360924152,280.74046214799625,281.3075566773515,281.3479087872627,281.4449652647488,281.199360924152,280.74046214799625,281.3075566773515,281.3479087872627,281.4449652647488,281.199360924152,280.74046214799625,281.3075566773515,281.3479087872627,281.199360924152,281.3075566773515,281.3479087872627
1914-02-15 00:00:00,281.38229007304517,280.8919325693274,281.11590049025637,281.2832917059619,281.5700064168235,281.38229007304517,280.8919325693274,281.11590049025637,281.2832917059619,281.5700064168235,281.38229007304517,280.8919325693274,281.11590049025637,281.2832917059619,281.38229007304517,281.11590049025637,281.2832917059619
1914-03-16 12:00:00,281.8753744019456,281.38657639485564,281.6938426847199,281.94543305880654,281.83344554769405,281.8753744019456,281.38657639485564,281.6938426847199,281.94543305880654,281.83344554769405,281.8753744019456,281.38657639485564,281.6938426847199,281.94543305880654,281.8753744019456,281.6938426847199,281.94543305880654
1914-04-16 00:00:00,282.838754442405,282.53677834326277,282.85759975113774,282.91911176762636,283.00182550593803,282.838754442405,282.53677834326277,282.85759975113774,282.91911176762636,283.00182550593803,282.838754442405,282.53677834326277,282.85759975113774,282.91911176762636,282.838754442405,282.85759975113774,282.91911176762636
1914-05-16 12:00:00,283.94525504307467,283.68584745198797,284.4772430683951,284.28890882080157,284.04237984451305,283.94525504307467,283.68584745198797,284.4772430683951,284.28890882080157,284.04237984451305,283.94525504307467,283.68584745198797,284.4772430683951,284.28890882080157,283.94525504307467,284.4772430683951,284.28890882080157
1914-06-16 00:00:00,285.0038476705434,284.75551673089853,285.5327164078193,285.2818490671413,285.4859028891602,285.0038476705434,284.75551673089853,285.5327164078193,285.2818490671413,285.4859028891602,285.0038476705434,284.75551673089853,285.5327164078193,285.2818490671413,285.0038476705434,285.5327164078193,285.2818490671413
1914-07-16 12:00:00,285.7099236107009,285.3522836762086,285.8678027533504,285.64753568167964,285.9257875040736,285.7099236107009,285.3522836762086,285.8678027533504,285.64753568167964,285.9257875040736,285.7099236107009,285.3522836762086,285.8678027533504,285.64753568167964,285.7099236107009,285.8678027533504,285.64753568167964
1914-08-16 12:00:00,285.2106118657821,285.13126030967305,285.754377986019,285.63112651177687,285.5714511962565,285.2106118657821,285.13126030967305,285.754377986019,285.63112651177687,285.5714511962565,285.2106118657821,285.13126030967305,285.754377986019,285.63112651177687,285.2106118657821,285.754377986019,285.63112651177687
1914-09-16 00:00:00,284.4329053342624,284.19231367173904,284.7099857930341,284.6881781425904,284.76336973827046,284.4329053342624,284.19231367173904,284.7099857930341,284.6881781425904,284.76336973827046,284.4329053342624,284.19231367173904,284.7099857930341,284.6881781425904,284.4329053342624,284.7099857930341,284.6881781425904
1914-10-16 12:00:00,282.96268424999244,283.0717153137474,283.55552216070953,283.5805190229176,283.3521690526506,282.96268424999244,283.0717153137474,283.55552216070953,283.5805190229176,283.3521690526506,282.96268424999244,283.0717153137474,283.55552216070953,283.5805190229176,282.96268424999244,283.55552216070953,283.5805190229176
1914-11-16 00:00:00,281.9216057416279,281.59677998172094,282.7141935949953,282.06917185091186,282.09721246988283,281.9216057416279,281.59677998172094,282.7141935949953,282.06917185091186,282.09721246988283,281.9216057416279,281.59677998172094,282.7141935949953,282.06917185091186,281.9216057416279,282.7141935949953,282.06917185091186
1914-12-16 12:00:00,281.3618250204397,280.79212184729215,282.1950170991148,281.44677298177487,281.17824158640894,281.3618250204397,280.79212184729215,282.1950170991148,281.44677298177487,281.17824158640894,281.3618250204397,280.79212184729215,282.1950170991148,281.44677298177487,281.3618250204397,282.1950170991148,281.44677298177487
1915-01-16 12:00:00,281.1397569651998,280.74223260593305,281.7378182063231,281.2585970640034,281.4659173897941,281.1397569651998,280.74223260593305,281.7378182063231,281.2585970640034,281.4659173897941,281.1397569651998,280.74223260593305,281.7378182063231,281.2585970640034,281.1397569651998,281.7378182063231,281.2585970640034
1915-02-15 00:00:00,281.34431676827114,280.706690496765,282.07933728432374,281.3594794446335,281.53908898023724,281.34431676827114,280.706690496765,282.07933728432374,281.3594794446335,281.53908898023724,281.34431676827114,280.706690496765,282.07933728432374,281.3594794446335,281.34431676827114,282.07933728432374,281.3594794446335
1915-03-16 12:00:00,282.0206891668671,281.3266682454705,282.4624111687076,281.75469154853533,282.031166251847,282.0206891668671,281.3266682454705,282.4624111687076,281.75469154853533,282.031166251847,282.0206891668671,281.3266682454705,282.4624111687076,281.75469154853533,282.0206891668671,282.4624111687076,281.75469154853533
